université,code_filiere,bac_type,year,score_min,page,filiere_name,score_prev_year
Universite de Tunis,22102,Lettres,2025,106.6255,28,Code_22102,108.905
Universite de Tunis,22102,Mathematiques,2024,121.33,28,Code_22102,
Universite de Tunis,22102,Mathematiques,2025,120.1234,28,Code_22102,121.33
Universite de Tunis,22102,Sciences,2023,136.7781,28,Code_22102,
Universite de Tunis,22102,Sciences,2024,132.995,28,Code_22102,136.7781
Universite de Tunis,22102,Sciences,2025,138.6667,28,Code_22102,132.995
Universite de Tunis,22102,Sport,2023,131.1,28,Code_22102,
Universite de Tunis,22102,Sport,2024,157.49,28,Code_22102,131.1
Universite de Tunis,22102,Sport,2025,115.35,28,Code_22102,157.49
Universite de Tunis,22102,Technique,2023,108.6452,28,Code_22102,
Universite de Tunis,22102,Technique,2024,124.185,28,Code_22102,108.6452
Universite de Tunis,22102,Technique,2025,117.13,28,Code_22102,124.185
Universite de Tunis,22103,Economie,2023,70.1198,28,Code_22103,
Universite de Tunis,22103,Economie,2024,73.4365,28,Code_22103,70.1198
Universite de Tunis,22103,Economie,2025,76.9313,28,Code_22103,73.4365
Universite de Tunis,22103,Informatique,2023,109.4987,28,Code_22103,
Universite de Tunis,22103,Informatique,2024,103.345,28,Code_22103,109.4987
Universite de Tunis,22103,Informatique,2025,99.595,28,Code_22103,103.345
Universite de Tunis,22103,Lettres,2023,67.82,28,Code_22103,
Universite de Tunis,22103,Lettres,2024,74.1566,28,Code_22103,67.82
Universite de Tunis,22103,Lettres,2025,68.3999,28,Code_22103,74.1566
Universite de Tunis,22103,Sciences,2023,120.8015,28,Code_22103,
Universite de Tunis,22103,Sciences,2024,117.2166,28,Code_22103,120.8015
Universite de Tunis,22103,Sciences,2025,124.3073,28,Code_22103,117.2166
Universite de Tunis,22103,Sport,2023,105.28,28,Code_22103,
Universite de Tunis,22103,Sport,2024,83.2702,28,Code_22103,105.28
Universite de Tunis,22103,Sport,2025,97.67,28,Code_22103,83.2702
Universite de Tunis,22103,Technique,2023,94.4684,28,Code_22103,
Universite de Tunis,22103,Technique,2024,97.415,28,Code_22103,94.4684
Universite de Tunis,22103,Technique,2025,100.1435,28,Code_22103,97.415
Universite de Tunis,22105,Economie,2023,101.8983,29,Code_22105,
Universite de Tunis,22105,Economie,2024,104.2716,29,Code_22105,101.8983
Universite de Tunis,22105,Economie,2025,86.0999,29,Code_22105,104.2716
Universite de Tunis,22105,Informatique,2023,114.7023,29,Code_22105,
Universite de Tunis,22105,Informatique,2025,117.05,29,Code_22105,114.7023
Universite de Tunis,22105,Lettres,2023,90.59,29,Code_22105,
Universite de Tunis,22105,Lettres,2024,102.4251,29,Code_22105,90.59
Universite de Tunis,22105,Lettres,2025,102.7149,29,Code_22105,102.4251
Universite de Tunis,22105,Sciences,2023,121.5881,29,Code_22105,
Universite de Tunis,22105,Sciences,2024,128.8334,29,Code_22105,121.5881
Universite de Tunis,22105,Sciences,2025,118.6202,29,Code_22105,128.8334
Universite de Tunis,22105,Technique,2023,119.0644,29,Code_22105,
Universite de Tunis,22105,Technique,2024,113.115,29,Code_22105,119.0644
Universite de Tunis,22105,Technique,2025,109.5215,29,Code_22105,113.115
Universite de Tunis,22202,Economie,2023,72.2617,26,Code_22202,
Universite de Tunis,22202,Economie,2024,75.6651,26,Code_22202,72.2617
Universite de Tunis,22202,Economie,2025,75.8202,26,Code_22202,75.6651
Universite de Tunis,22202,Informatique,2023,90.9267,26,Code_22202,
Universite de Tunis,22202,Informatique,2024,80.1382,26,Code_22202,90.9267
Universite de Tunis,22202,Informatique,2025,95.2407,26,Code_22202,80.1382
Universite de Tunis,22202,Lettres,2023,85.7949,26,Code_22202,
Universite de Tunis,22202,Lettres,2024,87.2735,26,Code_22202,85.7949
Universite de Tunis,22202,Lettres,2025,89.4602,26,Code_22202,87.2735
Universite de Tunis,22202,Mathematiques,2024,97.2984,26,Code_22202,
Universite de Tunis,22202,Mathematiques,2025,88.81,26,Code_22202,97.2984
Universite de Tunis,22202,Sciences,2023,99.7049,26,Code_22202,
Universite de Tunis,22202,Sciences,2024,95.74,26,Code_22202,99.7049
Universite de Tunis,22202,Sciences,2025,108.7434,26,Code_22202,95.74
Universite de Tunis,22202,Sport,2023,111.6224,26,Code_22202,
Universite de Tunis,22202,Sport,2024,113.715,26,Code_22202,111.6224
Universite de Tunis,22202,Technique,2023,82.6101,26,Code_22202,
Universite de Tunis,22202,Technique,2024,80.5248,26,Code_22202,82.6101
Universite de Tunis,22202,Technique,2025,82.0334,26,Code_22202,80.5248
Universite de Tunis,22207,Economie,2023,98.0227,26,Code_22207,
Universite de Tunis,22207,Economie,2024,109.0936,26,Code_22207,98.0227
Universite de Tunis,22207,Economie,2025,104.7802,26,Code_22207,109.0936
Universite de Tunis,22207,Informatique,2023,102.6933,26,Code_22207,
Universite de Tunis,22207,Informatique,2024,107.125,26,Code_22207,102.6933
Universite de Tunis,22207,Informatique,2025,108.505,26,Code_22207,107.125
Universite de Tunis,22207,Lettres,2023,129.684,26,Code_22207,
Universite de Tunis,22207,Lettres,2024,122.6969,26,Code_22207,129.684
Universite de Tunis,22207,Lettres,2025,124.18,26,Code_22207,122.6969
Universite de Tunis,22207,Mathematiques,2024,139.455,26,Code_22207,
Universite de Tunis,22207,Mathematiques,2025,127.0251,26,Code_22207,139.455
Universite de Tunis,22207,Sciences,2023,127.6403,26,Code_22207,
Universite de Tunis,22207,Sciences,2024,128.7585,26,Code_22207,127.6403
Universite de Tunis,22207,Sciences,2025,137.33,26,Code_22207,128.7585
Universite de Tunis,22207,Technique,2023,99.995,26,Code_22207,
Universite de Tunis,22207,Technique,2024,118.16,26,Code_22207,99.995
Universite de Tunis,22207,Technique,2025,112.6068,26,Code_22207,118.16
Universite de Tunis,22208,Economie,2023,77.4983,26,Code_22208,
Universite de Tunis,22208,Economie,2024,74.5265,26,Code_22208,77.4983
Universite de Tunis,22208,Economie,2025,93.0274,26,Code_22208,74.5265
Universite de Tunis,22208,Informatique,2023,81.7185,26,Code_22208,
Universite de Tunis,22208,Informatique,2024,82.9999,26,Code_22208,81.7185
Universite de Tunis,22208,Informatique,2025,90.1469,26,Code_22208,82.9999
Universite de Tunis,22208,Lettres,2023,110.79,26,Code_22208,
Universite de Tunis,22208,Lettres,2024,107.69,26,Code_22208,110.79
Universite de Tunis,22208,Lettres,2025,115.1909,26,Code_22208,107.69
Universite de Tunis,22208,Mathematiques,2024,105.785,26,Code_22208,
Universite de Tunis,22208,Mathematiques,2025,118.9519,26,Code_22208,105.785
Universite de Tunis,22208,Sciences,2023,113.2844,26,Code_22208,
Universite de Tunis,22208,Sciences,2024,111.3783,26,Code_22208,113.2844
Universite de Tunis,22208,Sciences,2025,115.7045,26,Code_22208,111.3783
Universite de Tunis,22208,Sport,2023,101.88,26,Code_22208,
Universite de Tunis,22208,Sport,2024,103.3888,26,Code_22208,101.88
Universite de Tunis,22208,Technique,2023,68.5352,26,Code_22208,
Universite de Tunis,22208,Technique,2024,93.8949,26,Code_22208,68.5352
Universite de Tunis,22208,Technique,2025,87.1899,26,Code_22208,93.8949
Universite de Tunis,22209,Economie,2023,82.7502,26,Code_22209,
Universite de Tunis,22209,Economie,2024,94.1065,26,Code_22209,82.7502
Universite de Tunis,22209,Economie,2025,93.37,26,Code_22209,94.1065
Universite de Tunis,22209,Informatique,2023,96.855,26,Code_22209,
Universite de Tunis,22209,Informatique,2024,94.5484,26,Code_22209,96.855
Universite de Tunis,22209,Informatique,2025,93.63,26,Code_22209,94.5484
Universite de Tunis,22209,Lettres,2023,115.446,26,Code_22209,
Universite de Tunis,22209,Lettres,2024,106.2082,26,Code_22209,115.446
Universite de Tunis,22209,Lettres,2025,119.1231,26,Code_22209,106.2082
Universite de Tunis,22209,Mathematiques,2023,120.52,26,Code_22209,
Universite de Tunis,22209,Mathematiques,2024,115.025,26,Code_22209,120.52
Universite de Tunis,22209,Mathematiques,2025,106.6833,26,Code_22209,115.025
Universite de Tunis,22209,Sciences,2023,112.0361,26,Code_22209,
Universite de Tunis,22209,Sciences,2024,118.6823,26,Code_22209,112.0361
Universite de Tunis,22209,Sciences,2025,109.8409,26,Code_22209,118.6823
Universite de Tunis,22209,Sport,2023,90.495,26,Code_22209,
Universite de Tunis,22209,Sport,2024,104.47,26,Code_22209,90.495
Universite de Tunis,22209,Sport,2025,160.51,26,Code_22209,104.47
Universite de Tunis,22209,Technique,2023,83.9701,26,Code_22209,
Universite de Tunis,22209,Technique,2024,102.9532,26,Code_22209,83.9701
Universite de Tunis,22209,Technique,2025,96.5497,26,Code_22209,102.9532
Universite de Tunis,22311,Economie,2023,123.765,27,Code_22311,
Universite de Tunis,22311,Economie,2024,130.465,27,Code_22311,123.765
Universite de Tunis,22311,Economie,2025,120.0754,27,Code_22311,130.465
Universite de Tunis,22311,Informatique,2023,128.245,27,Code_22311,
Universite de Tunis,22311,Informatique,2024,123.85,27,Code_22311,128.245
Universite de Tunis,22311,Informatique,2025,125.945,27,Code_22311,123.85
Universite de Tunis,22311,Mathematiques,2023,104.6267,27,Code_22311,
Universite de Tunis,22311,Mathematiques,2024,138.255,27,Code_22311,104.6267
Universite de Tunis,22311,Mathematiques,2025,140.475,27,Code_22311,138.255
Universite de Tunis,22311,Sciences,2023,128.7371,27,Code_22311,
Universite de Tunis,22311,Sciences,2024,128.315,27,Code_22311,128.7371
Universite de Tunis,22311,Sciences,2025,145.205,27,Code_22311,128.315
Universite de Tunis,22311,Technique,2023,151.115,27,Code_22311,
Universite de Tunis,22311,Technique,2024,139.6778,27,Code_22311,151.115
Universite de Tunis,22311,Technique,2025,166.295,27,Code_22311,139.6778
Universite de Tunis,22312,Economie,2023,104.055,27,Code_22312,
Universite de Tunis,22312,Economie,2024,101.285,27,Code_22312,104.055
Universite de Tunis,22312,Economie,2025,100.17,27,Code_22312,101.285
Universite de Tunis,22312,Mathematiques,2023,104.15,27,Code_22312,
Universite de Tunis,22312,Mathematiques,2024,115.1962,27,Code_22312,104.15
Universite de Tunis,22312,Mathematiques,2025,117.965,27,Code_22312,115.1962
Universite de Tunis,22312,Sciences,2023,119.6207,27,Code_22312,
Universite de Tunis,22312,Sciences,2024,122.1,27,Code_22312,119.6207
Universite de Tunis,22312,Sciences,2025,132.015,27,Code_22312,122.1
Universite de Tunis,22318,Economie,2023,110.195,27,Code_22318,
Universite de Tunis,22318,Economie,2024,117.36,27,Code_22318,110.195
Universite de Tunis,22318,Economie,2025,105.455,27,Code_22318,117.36
Universite de Tunis,22318,Informatique,2023,116.105,27,Code_22318,
Universite de Tunis,22318,Informatique,2024,116.3197,27,Code_22318,116.105
Universite de Tunis,22318,Informatique,2025,113.41,27,Code_22318,116.3197
Universite de Tunis,22318,Mathematiques,2023,99.035,27,Code_22318,
Universite de Tunis,22318,Mathematiques,2024,121.2096,27,Code_22318,99.035
Universite de Tunis,22318,Mathematiques,2025,124.045,27,Code_22318,121.2096
Universite de Tunis,22318,Sciences,2023,118.475,27,Code_22318,
Universite de Tunis,22318,Sciences,2024,132.125,27,Code_22318,118.475
Universite de Tunis,22318,Sciences,2025,134.975,27,Code_22318,132.125
Universite de Tunis,22318,Technique,2023,108.3124,27,Code_22318,
Universite de Tunis,22318,Technique,2024,144.4126,27,Code_22318,108.3124
Universite de Tunis,22318,Technique,2025,136.8851,27,Code_22318,144.4126
ISET (Direction Generale),22391,Economie,2023,109.0919,66,Code_22391,
ISET (Direction Generale),22391,Economie,2024,113.515,66,Code_22391,109.0919
ISET (Direction Generale),22391,Economie,2025,104.9955,66,Code_22391,113.515
ISET (Direction Generale),22391,Informatique,2023,120.6479,66,Code_22391,
ISET (Direction Generale),22391,Informatique,2024,127.7045,66,Code_22391,120.6479
ISET (Direction Generale),22391,Informatique,2025,120.8137,66,Code_22391,127.7045
ISET (Direction Generale),22391,Mathematiques,2024,132.68,66,Code_22391,
ISET (Direction Generale),22391,Mathematiques,2025,130.41,66,Code_22391,132.68
ISET (Direction Generale),22391,Sciences,2023,123.64,66,Code_22391,
ISET (Direction Generale),22391,Sciences,2024,102.5345,66,Code_22391,123.64
ISET (Direction Generale),22391,Sciences,2025,144.44,66,Code_22391,102.5345
ISET (Direction Generale),22391,Technique,2023,142.3475,66,Code_22391,
ISET (Direction Generale),22391,Technique,2024,136.2806,66,Code_22391,142.3475
ISET (Direction Generale),22391,Technique,2025,127.785,66,Code_22391,136.2806
ISET (Direction Generale),22394,Economie,2023,118.045,66,Code_22394,
ISET (Direction Generale),22394,Economie,2024,121.7232,66,Code_22394,118.045
ISET (Direction Generale),22394,Economie,2025,108.8137,66,Code_22394,121.7232
ISET (Direction Generale),22394,Informatique,2023,121.6109,66,Code_22394,
ISET (Direction Generale),22394,Informatique,2024,123.41,66,Code_22394,121.6109
ISET (Direction Generale),22394,Informatique,2025,111.405,66,Code_22394,123.41
ISET (Direction Generale),22394,Mathematiques,2023,112.9171,66,Code_22394,
ISET (Direction Generale),22394,Mathematiques,2024,122.585,66,Code_22394,112.9171
ISET (Direction Generale),22394,Mathematiques,2025,121.1561,66,Code_22394,122.585
ISET (Direction Generale),22394,Sciences,2023,125.4629,66,Code_22394,
ISET (Direction Generale),22394,Sciences,2024,121.97,66,Code_22394,125.4629
ISET (Direction Generale),22394,Sciences,2025,113.9497,66,Code_22394,121.97
ISET (Direction Generale),22394,Technique,2023,144.45,66,Code_22394,
ISET (Direction Generale),22394,Technique,2024,127.4424,66,Code_22394,144.45
ISET (Direction Generale),22394,Technique,2025,144.075,66,Code_22394,127.4424
ISET (Direction Generale),22396,Economie,2023,109.1507,66,Code_22396,
ISET (Direction Generale),22396,Economie,2024,115.87,66,Code_22396,109.1507
ISET (Direction Generale),22396,Economie,2025,105.005,66,Code_22396,115.87
ISET (Direction Generale),22396,Informatique,2023,133.3541,66,Code_22396,
ISET (Direction Generale),22396,Informatique,2024,143.1339,66,Code_22396,133.3541
ISET (Direction Generale),22396,Informatique,2025,130.3795,66,Code_22396,143.1339
ISET (Direction Generale),22396,Mathematiques,2024,130.1067,66,Code_22396,
ISET (Direction Generale),22396,Mathematiques,2025,138.1745,66,Code_22396,130.1067
ISET (Direction Generale),22396,Sciences,2023,128.935,66,Code_22396,
ISET (Direction Generale),22396,Sciences,2024,129.5182,66,Code_22396,128.935
ISET (Direction Generale),22396,Sciences,2025,128.725,66,Code_22396,129.5182
ISET (Direction Generale),22396,Technique,2023,137.725,66,Code_22396,
ISET (Direction Generale),22396,Technique,2024,132.32,66,Code_22396,137.725
ISET (Direction Generale),22396,Technique,2025,164.5286,66,Code_22396,132.32
Universite de Tunis,22522,Informatique,2023,161.065,23,Prepa Scientifique (Nabeul),
Universite de Tunis,22522,Informatique,2024,156.42,23,Prepa Scientifique (Nabeul),161.065
Universite de Tunis,22522,Informatique,2025,151.77,23,Prepa Scientifique (Nabeul),156.42
Universite de Tunis,22522,Mathematiques,2023,131.97,23,Prepa Scientifique (Nabeul),
Universite de Tunis,22522,Mathematiques,2024,160.605,23,Prepa Scientifique (Nabeul),131.97
Universite de Tunis,22522,Mathematiques,2025,158.69,23,Prepa Scientifique (Nabeul),160.605
Universite de Tunis,22522,Sciences,2023,146.335,23,Prepa Scientifique (Nabeul),
Universite de Tunis,22522,Sciences,2024,147.545,23,Prepa Scientifique (Nabeul),146.335
Universite de Tunis,22522,Sciences,2025,150.425,23,Prepa Scientifique (Nabeul),147.545
Universite de Tunis,22532,Technique,2023,153.12,23,Prepa Technologie (Nabeul),
Universite de Tunis,22532,Technique,2024,158.9717,23,Prepa Technologie (Nabeul),153.12
Universite de Tunis,22532,Technique,2025,160.7517,23,Prepa Technologie (Nabeul),158.9717
ISET (Direction Generale),22566,Economie,2023,115.7633,66,Code_22566,
ISET (Direction Generale),22566,Economie,2024,133.2578,66,Code_22566,115.7633
ISET (Direction Generale),22566,Economie,2025,128.4963,66,Code_22566,133.2578
ISET (Direction Generale),22566,Informatique,2023,151.6083,66,Code_22566,
ISET (Direction Generale),22566,Informatique,2024,153.565,66,Code_22566,151.6083
ISET (Direction Generale),22566,Informatique,2025,153.345,66,Code_22566,153.565
ISET (Direction Generale),22566,Mathematiques,2023,123.595,66,Code_22566,
ISET (Direction Generale),22566,Mathematiques,2024,148.73,66,Code_22566,123.595
ISET (Direction Generale),22566,Mathematiques,2025,147.2053,66,Code_22566,148.73
ISET (Direction Generale),22566,Sciences,2023,132.1076,66,Code_22566,
ISET (Direction Generale),22566,Sciences,2024,133.9159,66,Code_22566,132.1076
ISET (Direction Generale),22566,Sciences,2025,142.0693,66,Code_22566,133.9159
ISET (Direction Generale),22566,Technique,2023,149.051,66,Code_22566,
ISET (Direction Generale),22566,Technique,2024,156.465,66,Code_22566,149.051
ISET (Direction Generale),22566,Technique,2025,163.1429,66,Code_22566,156.465
ISET (Direction Generale),22568,Informatique,2023,130.4847,66,Code_22568,
ISET (Direction Generale),22568,Informatique,2024,107.3566,66,Code_22568,130.4847
ISET (Direction Generale),22568,Informatique,2025,121.065,66,Code_22568,107.3566
ISET (Direction Generale),22568,Mathematiques,2023,117.0807,66,Code_22568,
ISET (Direction Generale),22568,Mathematiques,2024,131.1417,66,Code_22568,117.0807
ISET (Direction Generale),22568,Mathematiques,2025,131.5183,66,Code_22568,131.1417
ISET (Direction Generale),22568,Sciences,2023,121.73,66,Code_22568,
ISET (Direction Generale),22568,Sciences,2024,119.3443,66,Code_22568,121.73
ISET (Direction Generale),22568,Sciences,2025,127.8632,66,Code_22568,119.3443
ISET (Direction Generale),22568,Technique,2023,101.92,66,Code_22568,
ISET (Direction Generale),22568,Technique,2024,113.9517,66,Code_22568,101.92
ISET (Direction Generale),22568,Technique,2025,112.8367,66,Code_22568,113.9517
ISET (Direction Generale),22570,Informatique,2023,160.7675,66,Code_22570,
ISET (Direction Generale),22570,Informatique,2024,122.5418,66,Code_22570,160.7675
ISET (Direction Generale),22570,Informatique,2025,118.0585,66,Code_22570,122.5418
ISET (Direction Generale),22570,Mathematiques,2023,129.9515,66,Code_22570,
